date,IBM,AAPL,GOOG,BA,JPM,GS,KO,JNJ,AXP,UNP,LDOS,LMT,PFE,CVX,LHX,ATO,LLY,OXY,CVS,TSLA,F,NVDA,AMD,INTC,ACN,FDS,ATVI,VMC,DD,NUE,EMN,MCD,X,EQIX,STOR,MRO,STZ,PM,TAP,COST,GIS,HRL,CNP,CAT,MMM,GE,LVMHF,TGT,CZR,LVS,FITB,BLK,NOVN,BABA,JD,BIDU,TCEHY,DRI,DHI,PARA,KKR,BX,NCLH,CALM,DPZ,ELY,LULU,MTH,ILMN,WTW,CPT,CME,ISRG,ZTS,MRK,BMY,PSX,MU,AIG,EA,FB,SBUX,MAR,REGN,BIIB,VRTX,ALB,AMZN,LYV,PEGA,MVIS,VEEV,CYBR,GME,DHR,T,IDXX,A,CNC,MOS,NEE,AWK
01/24/2022,128.82,161.62,2607.44,204.2,144.95,343.39,59.96,162.97,158.93,245.1,93.04,373.33,51.54,127.18,225.05,102.32,240.42,34.01,103.51,930,20.39,233.72,116.53,51.94,339,420.98,79.97,188.79,77.15,95.31,119.24,253.61,19.42,730.84,30.94,18.3,240.06,100.58,49.86,488.9,68.55,49.01,27.16,214.33,172.8,96.91,805.34,220.58,75.96,44.89,45.48,786.82,78.16,120.37,71.74,149.05,59.2,136.59,91.09,32.55,65.41,109.39,19.97,40.07,456.24,25.12,321.62,105.55,364.96,230.84,157.99,224.25,271.98,200.07,78.83,62.61,82.83,82.95,57.46,135.2,308.71,98.1,155.74,603.19,222.31,227.11,211.92,2890.88,108.82,97.35,3.05,227.36,140.29,100.15,276.86,26.34,511.65,138.12,77.53,39.11,81.92,159.79
01/25/2022,136.1,159.78,2534.71,204.1,146.53,341.55,59.82,167.63,173.11,244.12,93.32,387.17,52.54,132.59,224.45,103.92,239.46,36.77,103.1,918.4,19.98,223.24,111.13,51,334.95,414.49,79.12,183.51,76.83,94.19,118.8,250.68,18.98,719.67,30.53,19.5,236.47,102.14,50.22,477.32,68.34,48.21,27.28,214.31,173.75,91.11,769.54,214.68,77.29,44.87,44.92,798.55,79.67,119.14,72.15,150.97,60.1,137.5,89.45,32.86,64.76,110.24,20.65,39.72,436.36,24.14,308.83,104.5,344.76,226.65,155.76,221.79,264.14,195.25,79.46,62.46,85.96,80.72,58.21,131.01,300.15,97.01,157.03,605.25,219.6,226.58,206.01,2799.72,106.12,95.32,3,221.32,130.35,99.79,271.2,26.48,478.19,134.57,76.37,40.43,75.1,157
01/26/2022,134.26,159.69,2584.8,194.27,147.92,342.68,59.6,168.38,175.32,244.88,93.79,391.24,53.01,132.69,222.63,103.65,237.86,37.06,104.86,937.41,19.91,227.72,110.71,51.69,329.89,406.86,78.78,183.66,76.74,93.04,119.11,249.85,18.61,695.83,30.31,19.61,234.33,101.38,48.38,483.47,67.8,46.56,27.3,214.29,169.3,89.32,755.12,211.71,75.35,44.12,44.8,795.47,79.37,113.37,71.11,148.3,59.43,136.95,85.85,31.67,64.53,111.47,20.93,39.13,423.7,23.18,302.76,100.46,331.78,225.55,154.46,220.13,264.46,189.84,79.14,62.24,85.05,81.97,57.63,129.98,294.63,95.58,158.73,608.72,218.94,228.22,205.62,2777.45,104.73,92.83,3.06,217.16,129.4,103.26,266.77,24.25,466.52,133.51,75.34,39.87,72.64,155.55
01/27/2022,132.52,159.22,2582.42,189.75,145.31,341.03,59.65,170.59,171.9,244.59,88.62,389.08,53.37,135.37,216.27,104.83,236.72,37.26,106.79,829.1,19.55,219.44,102.6,48.05,333.36,406.84,78.9,183.21,76.49,96.74,118.54,248.74,18.59,683.02,30.12,19.85,234.77,102.25,48.16,482.52,68.35,46.76,27.37,212.17,170.16,89.9,783.78,212.18,70.4,42.08,44.23,787.96,80.13,111.79,66.68,143.73,59.39,135.36,84.02,31.41,66,119.04,19.85,38.8,429.58,22.63,306.52,98.64,324.36,222.99,150.51,223.24,262.77,187.66,80.58,63.86,85.82,78.72,56.42,131.06,294.64,95.32,153.71,624.92,225.21,243.02,205.43,2792.75,101.64,91.5,2.73,214.58,127.81,93.52,269.97,24.12,471.08,132.09,76.27,39.49,72.51,156.15
01/28/2022,134.5,170.33,2665.79,190.57,146.61,347.01,60.84,171.79,177.06,245.93,87,393.15,54.33,130.61,218.67,106.11,245.1,37.57,109.27,846.35,19.54,228.4,105.24,47.73,342.85,412.16,79.14,188.42,76.07,99.79,118.18,256.09,19.54,707.56,31.12,19.84,236.05,103.52,48.21,492.43,69.38,47.23,27.86,201.16,163.1,92.1,784.84,217.67,72.97,43.11,44.47,808.14,81.1,115.23,69.34,146.53,59.1,138.52,86.05,32.97,68.19,124.28,19.56,39.43,441.01,23.3,315.91,100.03,331.96,231.09,158.33,225.75,271.79,195.3,80.9,64.91,84.25,79.27,56.96,131.92,301.71,97.21,159.38,608.59,226,243.05,206.23,2879.56,105.27,95.52,2.82,224.74,129.28,97.91,281.11,25.21,489.05,137.06,77.27,39.77,72.5,157.84
01/31/2022,133.57,174.78,2713.97,200.24,148.6,354.68,61.01,172.29,179.82,244.55,89.45,389.13,52.69,131.33,209.29,107.22,245.39,37.67,106.51,936.72,20.3,244.86,114.25,48.82,353.58,421.89,79.01,190.31,76.6,101.4,118.93,259.45,20.72,724.9,31.71,19.47,237.75,102.85,47.66,505.13,68.68,47.47,28.36,201.56,166.02,94.48,770.2,220.43,76.14,43.8,44.63,822.94,78.62,125.79,74.88,159.74,62.54,139.87,89.22,33.45,71.16,131.97,20.83,39,454.65,23.86,333.76,102.03,348.82,233.96,160.09,229.5,284.18,199.79,81.48,64.89,84.79,82.27,57.75,132.66,313.26,98.32,161.12,613.36,229.37,245.66,220.74,2991.47,109.51,99.22,3.41,236.54,137.15,108.93,285.79,25.5,507.3,139.32,77.76,39.95,78.12,160.8
02/01/2022,135.53,174.61,2757.57,208.34,151.15,364.06,60.56,170.88,183.54,246.71,88.57,387.01,53.07,134.79,209.92,106.28,248.28,39.29,106.27,931.25,20.66,246.38,116.78,48.95,353.42,421.33,79.06,191.4,77.89,107.46,119.83,258.99,21.58,715.29,31.63,20.65,235.66,103.25,48.24,508.41,68.25,47.11,28.08,205.35,167.43,97.95,780,219.23,80.8,44.65,45.94,825.95,79.48,127.22,75.08,161.1,62.75,139.88,89.45,33.7,72.46,134.95,21.61,39.17,458.3,24.17,344.91,100.11,356.45,236.11,159.5,232.02,286.51,198.87,81.92,65.19,87.66,81.45,59.11,129.94,319,98.76,163.02,622.85,224.96,253.57,225.2,3023.87,111.09,101.42,3.47,238.1,139.74,112.6,287.29,24.42,513.51,141.03,76.95,43.59,77.23,158.71
02/02/2022,137.25,175.84,2960.73,207.52,149.94,363.06,61.18,172.77,184.16,251.26,89.99,387.34,53.86,135.41,211.74,106.79,250.83,39.62,108.9,905.66,20.63,252.42,122.76,49.51,359.47,428.7,79.25,189.98,79.15,111.98,121.09,262.28,22.02,716.55,31.75,20.97,240.44,103.9,48.51,522.02,68.77,47.58,28.32,204.94,166.66,98.04,754.08,217.61,77.5,44.75,46.67,822.51,79.84,122.88,73.21,158.27,62.12,140.85,90.85,32.77,73.18,137.98,21.31,39.63,451.94,24.07,349.19,100.94,356.23,237.86,163.12,239.37,292.94,202.17,82.01,64.8,87.7,84.51,60.25,137.17,323,97.73,160.87,620.69,220.17,243.75,221.49,3012.25,109.45,99.95,3.17,235.73,135.54,100.04,294.43,24.54,534.23,144.24,78.82,44.17,77.73,160.82
02/03/2022,137.78,172.9,2853.01,206.39,148.7,358.88,61.61,172.76,184.04,244.35,89.98,389.7,53.38,134.2,213.57,106.78,244.81,40,108.72,891.14,19.89,239.48,120.08,48.28,345.55,419.2,78.95,185.36,77.72,112.25,121.11,260.64,22.04,712.91,31.06,20.84,237.86,103.81,48.82,521.77,69.05,47.8,28.15,200.59,164.39,98.32,755,213.22,76.36,43.91,46.18,805.77,80.4,123.47,71.85,154.32,61.68,138.59,88.18,33.1,70.91,134.09,20.49,39.95,443.79,23.8,330.35,99.79,356.66,234.33,165.21,241.07,285.6,200.92,79.01,64.07,87.22,81.97,59.49,137.29,237.76,95.94,162.01,622.96,221.53,241.96,215.06,2776.91,105.84,97.44,3.02,228.93,131.77,99.23,289.91,24.56,538.95,141.79,81.53,42.94,75.77,157.51
02/04/2022,137.15,172.39,2860.32,206.45,152.56,367.6,60.96,171.63,185.85,242.39,89.07,389.33,53,135.88,213.24,105.76,242.27,40.8,108.49,923.32,17.96,243.19,123.6,48.01,347.5,420.28,79.25,184.04,76.06,111.26,119.22,260.06,22.2,702.15,30.48,21.5,237.33,103.59,47.71,519.77,67.92,46.98,27.89,198.41,160.73,99.01,731.92,214.04,78.83,44.2,47.34,809.82,80.22,122.22,73.77,158.38,61.85,137.86,84.02,33.41,70.93,132.25,20.25,41.26,438.07,23.6,336.37,92.84,358.38,237.86,166.24,246.17,285.73,199.54,78.56,64.99,88.84,81.17,60.99,137.71,237.09,95,162.74,622.36,221.3,243.26,216.02,3152.79,108.36,97.88,3.14,232.81,135.68,102.34,287.63,24.08,526.44,141.12,80.57,43.83,76.01,155.5
02/07/2022,137.24,171.66,2778.76,211.92,153.07,368.15,61.6,171.06,187.87,241.15,88.58,392.34,53.21,138.55,217.46,105.94,243.55,41,109.41,907.34,17.89,247.28,123.67,48.18,343.96,417.52,79.5,182.42,75.37,111.12,118.43,259.85,22.18,698.15,30.24,21.61,237.62,103.58,47.44,515.89,68.14,47.46,28.08,199.82,161.17,99.9,755,211.29,80.75,45.5,48.32,816.92,80.59,114.82,73.15,155.6,60.95,140.09,85.34,34,70.73,131.64,21.95,41.96,434.36,24.01,332.2,94.33,355.92,235.9,162.2,242.67,284.89,200.32,77.58,66.19,90.29,80.87,61.79,136.4,224.91,95.19,166.04,617.94,222.39,240.94,219.78,3158.71,111.02,98.27,3.26,232.13,136.74,102.34,285.15,23.93,517.76,140.37,80.79,44.46,75.68,155.42
02/08/2022,137.02,174.83,2784.26,213.27,155.95,370.1,62,171.51,194,242.95,86.43,396.04,51.7,136.44,218.94,106.57,239.91,39.35,110.83,922,17.72,251.08,128.23,48.81,345.07,419.46,80.23,185.61,80.13,115.57,121.53,260.08,23.19,690.52,30.22,21.11,238.9,103.85,48.4,521.15,68.43,47.58,28.19,201.5,162.41,99.31,729,212.95,82.36,45.75,49.5,807.39,80.15,121.9,75.36,162.99,61.56,141,86.85,34.53,66.38,128.71,22.75,42.83,438.73,24.52,334.4,94.12,354.77,225.14,162.21,241.41,283.39,201.3,76.91,65.89,88.82,84.12,62.7,134.37,220.18,94.92,171.55,619.77,226.81,244.24,226.69,3228.27,116.59,98.39,3.51,231.98,139,115.6,285.62,23.94,521.61,140.81,85.67,44.93,75.46,155.66
02/09/2022,137.79,176.28,2829.06,215.86,156.6,374.53,61.04,171.49,196.4,246.49,88.43,394.54,51.47,137.79,220.56,108.85,243.27,40.3,104.79,932,18.35,267.05,132.85,49.91,355.53,417.59,81.5,188.83,81.49,120.08,122.75,259.86,23.92,718.61,30.75,21.53,240.71,104.1,49.1,528.83,68.17,48.01,28.25,203.6,163.64,99.25,689.08,216.64,86.87,46.71,49.19,813,79.77,126.5,78.29,166.7,62.97,146.69,88.75,35.78,68.83,134.6,23.72,41.97,444.76,25.35,339.64,95.41,367.86,228.62,167.84,249.51,292.18,202.29,76.53,67.14,89.45,88.12,62.41,135.79,232,97.13,173.53,618.22,220.04,235.89,236.43,3223.79,118.02,101.91,3.88,236.66,143.43,124.29,292.01,24.5,531.81,144.44,85.95,44.77,76.66,155.73
02/10/2022,133.52,172.12,2772.05,218.75,155.95,370.57,61.38,169.42,195.51,242.12,87.77,385.43,50.6,136.04,215.22,105.95,239.64,40.68,105.32,904.55,18.08,258.24,125.77,48.86,342.39,408.16,81.45,188.94,80.33,121.59,122.61,256.87,24.23,687.72,30.17,21.41,237.3,105.07,49.23,518.48,67.08,47.13,27.62,203.07,159.74,98.79,708.08,213.84,86.49,46.65,49.12,778.19,79.19,123.98,76.4,164.56,61.33,146.85,85.03,35.88,66,134.53,22.63,41.89,438.58,25.33,334.35,91.76,358.08,226.58,164.16,244.05,292.49,199.37,76.56,66.51,89.46,91.02,62.22,134.98,228.07,95.31,174.68,638.41,214.59,233.89,236.04,3180.07,118.93,98.81,3.89,233.55,155.58,122.47,282.2,24.25,526.2,141.66,84.15,45.92,75.45,150.41
02/11/2022,132.69,168.64,2682.6,212.3,153.92,363.06,60.29,167.71,191.81,238.81,88.99,396.19,50.78,138.81,222.97,106.68,235.74,42.98,104.24,860,17.55,239.49,113.18,47.63,329.18,407.06,81.5,187,79.28,118.41,121.93,255.16,23.68,671.52,30.37,22.21,235.94,107.96,49.79,509.67,68.06,47.92,27.4,201.24,159.54,96.83,689.77,211.56,83.74,45.16,48.54,772.49,80.09,122.25,73.98,160.64,60.2,144.4,84.24,36,62.76,123.57,21.44,42.86,431.52,22.92,316.72,91.96,330.9,221.19,165.94,241.03,283.16,198.87,76.64,66.88,93.2,89.76,60.74,134.1,219.55,93.73,169.88,623.53,214.12,231.23,230.89,3065.87,115.75,97.57,3.6,228.39,154.93,124.25,272.66,24.13,515.05,137.2,83.32,46.87,74.96,149.46
02/14/2022,130.15,168.88,2706,210.04,152.49,360.24,60.68,165.6,192.35,242.55,87.36,386.97,49.8,136.67,219.82,105.98,234.69,41.23,103,875.76,17.46,242.67,114.27,47.58,326.13,400.03,81.5,183.89,79.32,117.35,120.69,253.39,23.31,669.38,30.04,21.21,233.85,109.24,49.41,506.56,67.63,47.46,26.91,199.89,158.01,96.6,641.92,208.57,81.23,46.21,48.23,760.31,80.73,121.92,74.45,160.79,60.14,143.42,82.95,35.03,60.57,121.2,21.09,42.51,430.71,23.6,313.64,92.06,329.45,218.86,162.03,239.17,281.14,196.43,76.47,66.81,90.52,89.86,58.99,133.4,217.7,93.65,171.33,630.15,217.37,233.41,227.68,3103.34,115.27,97.47,3.53,227.93,153.18,117.09,271.5,24.05,505.53,135.21,82.01,44.62,74.92,148.03
02/15/2022,129.94,172.79,2728.51,217.73,154.72,363.94,60.91,167.31,197.98,249.32,84.5,382.22,49.79,134.26,217.04,105.53,243.84,39.85,102.97,922.43,18.08,264.95,121.47,48.44,329.41,408,81.52,189.11,81.67,121.58,123.65,253.81,24.79,673.38,30.48,20.54,219.55,109.67,49.52,513.92,67,47.27,26.89,203.41,157.34,100.92,609.4,207.18,84.18,47.76,49.38,781.19,79.98,126.24,76.13,166.86,61.07,147.69,84.81,35.99,62.5,124.95,22.55,42.75,432,24.93,318.15,93.76,342.12,222.16,162.63,238.84,289.31,197.76,77.81,67.77,88.42,96,60.38,134.5,221,94.51,181.2,630.9,214.55,235.77,241.39,3130.21,119.75,101,3.98,229.91,154.66,126.16,269.07,24.34,510.87,135.91,84.08,45.58,75.09,146.77
02/16/2022,129.18,172.55,2749.75,218.93,155,360.05,60.9,167.21,198.38,253.81,88.72,386.9,49.68,134.3,221.62,106.09,245.58,39.65,103.94,923.39,18.01,265.11,117.69,48.23,333.72,412.32,81.46,191.72,82.12,122.66,124.27,253.09,24.54,673.58,30.7,21.07,220.91,111.57,49.44,512.4,66.76,47.11,26.88,203.64,155.63,101.41,618.755,207.81,85.42,47.61,49.51,783.42,79.83,125.56,75.3,167.35,61.01,148.86,85.3,29.58,62.2,126.78,22.75,42.24,433.34,24.75,320.04,93.59,333.86,225.79,163.77,238.92,291.14,195.09,77.22,67.6,88.3,96.06,60.34,133.29,216.54,95.18,183.26,626.72,210.6,232.77,246,3162.01,120.25,97.52,3.91,229.36,155.16,128.33,267.69,23.94,508.01,135.15,84.22,46.29,75.23,146.29
02/17/2022,124.97,168.88,2646.17,213.58,151.43,349.06,62.12,166.19,195.71,250.99,91.81,388.77,48.9,133.61,221,106.66,240.97,39.86,102.3,876.35,17.54,245.07,112.37,47.57,322.91,405.68,80.97,187.61,79.73,120.94,121.82,250.93,24.21,691.61,30.6,21.89,218.87,111.9,48.75,515.01,67.79,47.31,26.81,194.74,148.64,98.46,666.3,204,81.92,47.06,48.19,762.5,78.83,124.43,74.55,166.4,60.63,142.85,82.75,29.35,58.41,122.63,21.77,42.63,430.53,23.41,310.03,91.62,317.84,223.17,161.83,238.85,284.08,193.07,76.36,67.39,87.04,93.73,61.38,130.4,207.71,93.05,178.17,615.13,209.79,229.61,197.02,3093.05,116.48,82.28,3.63,219.29,146.42,123.41,269.27,23.76,493.35,130.25,82.81,46.02,75.38,148.06
02/18/2022,124.35,167.3,2609.35,209.03,152.14,346.04,62.54,163.36,194.88,251.19,93.01,386.46,48.53,133.42,217.62,106.04,240.31,39.56,102.13,856.98,18.04,236.42,113.83,45.04,321.18,403.01,81.05,185.31,78.77,122.93,121.28,250.6,24.09,692.94,30.49,21.87,215.85,111.61,49,512.67,68.15,47.45,26.61,191.95,147.62,92.69,654.005,204.39,79.28,47.12,48.23,756.02,79.3,118.99,71.86,157.72,59.1,144.74,83.44,28.38,59.14,123.86,21.2,42.71,435.62,23.38,308.66,93.44,311.97,225.61,161.9,236.62,280.78,191.32,76.37,67.55,85.07,90.8,61.73,129.33,206.16,93.34,174.92,602.89,209.81,230.21,190.76,3052.03,117.44,82.38,3.47,217.9,140.75,121.53,266.93,23.87,489.45,132.05,82.06,45,74.15,148.26
02/22/2022,123.92,164.32,2588.05,198.74,151.87,344.27,62.28,161.14,192.44,246.27,90.69,386.2,47.53,132.4,218.96,106.26,239.13,38.32,101.92,821.53,17.29,233.9,115.65,44.69,321.11,404.15,81.23,183.06,77.96,118.71,121.1,252.7,23.84,680.77,30.37,21.6,216.94,108.59,48.59,502.18,67.34,47.6,27.2,191.21,146.75,94.15,651,196.35,76.57,45.42,48.33,745.48,79.65,112.93,70.98,151.67,56.34,143.9,80.4,27.85,58.03,121.62,20.36,43.18,422.11,22.75,304.58,90.15,319.86,223.2,163.42,238.37,284,190.1,75.95,67.45,84.1,90.57,61.61,127.09,202.08,93.11,173.12,608.98,209.08,230.69,191.85,3003.95,117.05,79.66,3.31,217.27,140.73,118.06,266.18,23.75,488.64,130.49,81.33,44.19,73.78,147.83
02/23/2022,122.07,160.07,2551.7,196.42,148.69,341.19,61.59,161.22,188.95,244.82,91.05,388.9,46.87,135.55,216.29,105.39,238.31,38.69,102.24,764.04,16.95,223.87,109.76,44.65,313.16,394,80.71,175.3,75.05,117.98,119.03,247.79,23.37,674.13,29.72,21.74,212.48,108.59,50.81,495.26,67.11,47.7,26.49,186.67,144.38,92.65,637.58,189.9,78.68,45.15,47.17,732.49,78.68,109.72,70.54,149.82,55.82,139.05,78.15,28.4,57.99,120.83,19.29,44.19,402.09,22.28,295.24,89.04,315.28,216.82,162.12,235.56,276.5,187.06,75.84,67.93,83.98,87.31,61.54,126.72,198.45,89.65,167.97,609.78,203.12,230.25,182,2896.54,113.4,77.54,3.12,209.28,138.33,114.87,262.39,23.51,474.68,126,81.35,45.2,72.32,146.73
02/24/2022,121.97,162.74,2653.47,198.43,144.55,340.19,60.51,158.14,188.35,242.09,95.48,395.71,45.96,134.85,228.47,104.75,243.08,38.92,100.77,800.77,17.15,237.48,116.61,46.72,316.17,392.82,81.01,177.15,75.57,120.9,117.77,245.03,24.36,705.49,30.42,21.43,215.01,102.79,49.42,505.58,65.56,47.03,26.55,184.69,143.7,92.54,,191.55,84.65,43.58,45.76,731.79,80.87,108.93,70.91,151.12,55.58,141.57,82.31,29.05,58.76,121.28,19.37,43.66,417.41,23.48,310.36,93.47,323.91,219.81,162.94,237.26,288.38,190.95,73.51,67.1,83.48,88.83,60.38,127.5,207.6,91.01,168.75,618.66,207.38,230.3,184.2,3027.16,124.39,81.22,3.31,224.15,154.49,124.58,271.56,23.23,509.77,128.15,80.84,45.35,75.44,148.6
02/25/2022,124.18,164.85,2690.39,201.48,147.97,350.12,62.85,166,193.71,246.41,97.15,409.49,47.72,140.38,233.51,109.09,250.85,38.74,104.3,809.87,17.83,241.57,121.06,47.71,322.51,406.73,81.44,183.48,78.07,130.05,120.8,249.45,26.91,715.74,30.89,21.88,217.04,105.24,52.92,517.49,67.99,48.46,27.38,187.06,150.51,96.37,,199.22,84.69,44.52,48.09,750.87,80.34,107.94,72.5,153.11,54.49,145.08,86.02,29.56,61.01,128.78,19.65,44.16,429.98,23.99,317.58,97.74,329.49,223.63,168.09,239.41,293.51,194.71,76.32,68.8,84.69,90.1,63.16,128.71,210.48,92.58,174.37,618.36,211.01,230.02,191.95,3075.77,126.04,84.72,3.64,225.95,158.85,118.58,279.25,23.91,522.45,133.73,83.52,49.53,77.16,152.69
02/28/2022,122.51,165.12,2697.82,205.34,141.8,341.29,62.24,164.57,194.54,245.95,101.84,433.8,46.94,144,252.31,109.81,249.95,43.73,103.65,870.43,17.56,243.85,123.34,47.7,316.02,406.09,81.5,181.45,77.37,131.62,118.47,244.77,27.21,709.73,30.72,22.56,215.62,101.07,52.18,519.25,67.43,47.64,27.35,187.58,148.65,95.51,,199.77,84.19,42.86,47.84,743.89,80.58,105.19,71.63,152.44,53.79,145.22,85.4,30.61,60.12,127.47,19.49,44.27,432.21,24.74,319.94,98.58,326.6,222.3,165.11,236.53,290.33,193.65,76.58,68.67,84.24,88.86,61.24,130.09,211.03,91.79,170.14,607.03,210.34,230.69,195.89,3071.26,120.82,87.12,4.01,229.05,170.14,123.34,274.41,23.69,532.35,130.36,82.62,52.43,78.27,151.09
03/01/2022,121.35,163.2,2683.36,194.91,136.45,328.2,61.97,164,178.06,242.43,104.75,456.61,45.75,149.72,255.08,109.93,249.5,46.79,102.05,864.37,16.7,234.77,113.83,46.82,311.35,411.86,80.88,174.44,75.62,131,114.6,239.63,27.73,710.8,30.31,22.89,213.65,101.44,50.4,522.93,66.82,49.54,26.88,182.83,144.75,92.33,,219.43,82.98,40.3,44.46,714.81,81.03,107.09,73.3,162.86,54.57,139.89,85.83,32.26,57.75,123.76,18.48,44.29,432.21,24.22,315.18,100.1,330.25,218.93,163.8,233.45,291.55,192.54,76.34,68.63,82.17,86.26,57.89,128.15,203.49,90.14,164.91,616.87,207.79,234.11,186.44,3022.84,116.7,85.4,4.32,232.05,167.22,119.02,272.03,23.53,535.14,131.93,83.15,51.87,77.44,151.02
03/02/2022,123.86,166.56,2695.03,197.81,139.28,336.38,62.43,166.04,180.31,252.37,104.04,450,47.7,154.14,253.57,111.14,254.17,48.37,104.43,879.89,18.1,242.2,118.28,48.87,318.33,418,81.48,178.25,77.1,138.01,117.25,240.94,28.82,709.46,30.57,23,215.82,102.54,51.21,528,67.46,50.48,27.72,192.61,147.22,94.16,,224.9,86.16,44.4,46.07,738.04,79.48,105.42,71.79,160.57,53.95,140.47,87.58,35.24,60.13,130.22,19.06,44.53,423.25,24.71,330.07,101,330.19,223.88,167.11,236.74,299.01,196.07,76.67,68.85,84.31,93.3,61.04,129.26,208.11,92.77,168.23,611.15,211.23,235.69,191.12,3041.05,120.81,85.99,4.23,230.62,168.98,121.97,274.5,23.82,539.97,133.16,84.68,53.76,77.55,152.1
03/03/2022,125.93,166.23,2686.16,188.85,138.29,333.42,62.47,168.48,179.89,255.46,105.08,447.82,47.83,156.22,255.48,113.74,258.64,47.75,104.54,839.29,17.6,237.14,111.98,47.93,318.95,411.65,81.5,177.32,76.89,137.53,117.52,236.65,30.81,720.82,30.71,22.89,218.29,102.48,51.12,533.05,68.27,51.48,28.24,194.85,148.3,92.45,,223.84,83.21,42.37,46.3,737.71,77.36,102.05,67.83,155.19,52.2,133.14,86.51,35.44,57.78,125.85,18.56,44.6,402.67,23.79,322.84,99.2,331.95,224.74,168.09,240.82,299.82,195.87,77.15,69.11,83,89.18,60.41,127.84,202.97,91.53,165.47,620.41,209.45,238.66,186.33,2957.97,116.23,83.13,4.04,193.16,165.66,118.41,276.57,23.91,538.52,137.17,84.78,55.66,78.79,154.94
03/04/2022,126.62,163.17,2642.44,180.84,134.4,329.67,62.57,169.48,172.95,264.63,107.71,458.15,48.65,158.65,266.88,116.15,262.87,56.15,105.19,838.29,16.85,229.36,108.41,48.07,314.16,413.05,81.43,177.1,74.39,138.72,114.86,235.81,31.42,720.92,30.8,23.81,217.66,99.8,50.87,525.5,68.12,51.73,28.99,195.66,146.73,89.14,,224.1,78.8,40.8,44.55,696.59,76.85,100.6,63.59,147.26,50.39,132.04,85.4,34.07,55.89,121.16,17.39,45.08,413.71,22.92,320.58,98.73,323.57,222.24,172.37,243.77,302.28,196.84,77.83,69.36,84.3,81.91,57.48,126.49,200.06,90.03,159.28,618.59,205.78,235.54,179.07,2912.82,114.38,82.21,4.37,187.69,160.24,111.66,272.54,23.87,535.71,133.89,86.05,59.83,80.21,161.04
03/07/2022,126.07,159.3,2529.29,169.17,129.21,321.89,61.08,172.21,159.13,261.46,106.86,466.15,47.98,162.04,270.74,116.01,261.64,55.38,104.56,804.58,15.97,213.52,102.95,47.68,305.02,412.84,80.55,170.18,69.07,131.9,105.27,224.33,31.2,703.07,29.14,24.33,212.98,93.2,51.56,528.52,67.67,52.2,28.73,196.7,143.28,85.38,,211.04,69.64,36.1,41.98,677.07,74.37,98.66,60.52,138.37,48.85,117.79,80.09,33.52,51.16,109.04,15.38,44.73,400.07,20.77,302.38,92.69,316.33,217.65,170.18,235.73,292.69,188.09,77.73,68.77,82.6,75.7,54.67,126.26,187.47,84.46,148.06,614.74,202.01,238.71,172.09,2749.06,100.31,79.28,4.16,181.5,151.81,99.35,263.02,23.57,517.28,130.34,83.49,61.14,84.18,159.22
03/08/2022,125.68,157.44,2545.57,173.8,128.3,321.37,58.66,168.72,160.05,253.47,102.2,448.99,47.44,170.53,261.86,113.4,259.93,54.6,102.36,824.4,16.03,215.14,105.53,47.5,301.62,407.17,81.03,170.95,68.81,125.96,105.04,222.79,29.31,681.42,29.08,24.09,214.64,93.97,51.95,523.36,63.76,50.28,28.54,210,145.4,88.15,,208.81,70.24,37,41.96,662.87,75.65,97.5,58.69,136.82,48.7,122.71,80.36,33.75,52.27,108.62,15.96,44.01,393.15,21.64,296.52,93.8,313.52,217.48,167.46,222.73,269.32,181.39,76.95,67.74,84.31,77.16,55.46,122.67,190.29,84,152.79,623.43,202.27,239.24,180.74,2720.29,106.01,77.2,4.38,181.83,150.06,103.01,257.27,23,507.78,129.32,81.57,58.19,81.95,154.25
03/09/2022,126.22,162.95,2677.32,178.56,133.44,333.59,58.96,169.36,168.65,253.67,102.89,448.72,48.75,166.27,255.53,112.18,262.79,57.5,103.6,858.97,16.37,230.14,111.05,47.63,309.42,414.96,80.83,176.77,72.49,130.01,108.71,222.47,31.03,704.2,29.46,23.4,214.72,93.81,52.48,527.65,64.11,49.91,28.38,209.78,146.6,91.25,,216,77.59,38.77,44.74,693.25,76.58,100.93,62.4,144.23,50.75,128.56,82.65,33.74,54.97,116.14,17.31,43.67,397.19,23.15,305.82,96.52,324.71,225.06,168.99,230.09,278.82,189.58,77.79,68.13,79.35,79.44,58.28,125.52,198.5,87.6,159.47,630.36,198.64,241.93,187.13,2785.58,109.9,80.23,4.6,188.65,160.29,105.21,264.82,23.26,529.92,133.26,82.85,57.72,80.32,153.79
